category,region,distance,time_required,level,course_name,point_number,point_name,long_,lat_
생태문화길,동대문구,3.51km,2시간,2,배봉산 답십리 나들길,826,버스정류장(서울시립대입구),127.0535374,37.58368095
생태문화길,동대문구,3.51km,2시간,2,배봉산 답십리 나들길,832,배봉산 출입구,127.0633232,37.57845358
생태문화길,동대문구,3.51km,2시간,2,배봉산 답십리 나들길,831,진달래 숲,127.064518,37.5845826
생태문화길,동대문구,3.51km,2시간,2,배봉산 답십리 나들길,830,삼육의료원입구,127.0624368,37.5900255
생태문화길,동대문구,3.51km,2시간,2,배봉산 답십리 나들길,835, 배봉산 근린공원 진입,127.0640959,37.58712816
생태문화길,동대문구,3.51km,2시간,2,배봉산 답십리 나들길,834,배봉산 약수터,127.0655012,37.582871
생태문화길,동대문구,3.51km,2시간,2,배봉산 답십리 나들길,833,답십리 근린공원,127.0641943,37.57452226
생태문화길,중랑구,3.73km,2시간,2,중랑캠핑숲나들길,824,극락사,127.113367,37.60456913
생태문화길,중랑구,3.73km,2시간,2,중랑캠핑숲나들길,825,나들이공원,127.1124989,37.60541689
생태문화길,중랑구,3.73km,2시간,2,중랑캠핑숲나들길,822,중랑캠핑숲 입구,127.1085322,37.60564604
생태문화길,중랑구,3.73km,2시간,2,중랑캠핑숲나들길,821,지하철정류장(양원역2번출입구),127.1076678,37.60632772
생태문화길,중랑구,3.73km,2시간,2,중랑캠핑숲나들길,823,망우산공원 입구,127.1119059,37.59886586
생태문화길,중랑구,5.68km,2시간,1,중랑천제방장미 벚꽃길,815,지하철정류장(태릉입구역8번출입구),127.0752895,37.61770406
생태문화길,중랑구,5.68km,2시간,1,중랑천제방장미 벚꽃길,816,지하철정류장(사가정역3번출입구),127.0883739,37.58050377
생태문화길,중랑구,5.68km,2시간,1,중랑천제방장미 벚꽃길,817,사각문,127.0742627,37.61615928
생태문화길,중랑구,5.68km,2시간,1,중랑천제방장미 벚꽃길,818,묵동수림공원,127.0731017,37.61507549
생태문화길,중랑구,5.68km,2시간,1,중랑천제방장미 벚꽃길,819,수림대 장미원,127.0733956,37.60569111
생태문화길,중랑구,5.68km,2시간,1,중랑천제방장미 벚꽃길,820,둑방장미아치,127.0707679,37.59554577
생태문화길,중랑구,4.02km,2시간,3,용마산 나들길,806,버스정류장(용마산 한신아파트),127.0926086,37.57980594
생태문화길,중랑구,4.02km,2시간,3,용마산 나들길,807,용마폭포공원,127.0878111,37.57220513
생태문화길,중랑구,4.02km,2시간,3,용마산 나들길,805,지하철정류장(용마산역2번출입구),127.0870573,37.57395512
생태문화길,중랑구,4.02km,2시간,3,용마산 나들길,808,용마산 우수조망명소,127.0934925,37.57077138
생태문화길,중랑구,4.02km,2시간,3,용마산 나들길,809,용마산 제2헬기장,127.0997317,37.57292568
생태문화길,중랑구,4.02km,2시간,3,용마산 나들길,810,깔딱고개,127.1018458,37.5766003
생태문화길,중랑구,4.02km,2시간,3,용마산 나들길,811,약수터,127.099304,37.5781262
생태문화길,중랑구,4.02km,2시간,3,용마산 나들길,812,사가정공원,127.095237,37.58010946
생태문화길,중랑구,4.02km,2시간,3,용마산 나들길,813,벚꽃산책길,127.1056534,37.58005748
생태문화길,중랑구,4.02km,2시간,3,용마산 나들길,814,생태연못길,127.1108665,37.58468325
생태문화길,중랑구,5.51km,2시간30분,2,망우산숲나들길,801,전망대,127.1085452,37.58791604
생태문화길,중랑구,5.51km,2시간30분,2,망우산숲나들길,803,망우사색의길,127.1154013,37.59924003
생태문화길,중랑구,5.51km,2시간30분,2,망우산숲나들길,800,버스정류장(용마문화복지센터),127.0953342,37.58642204
생태문화길,중랑구,5.51km,2시간30분,2,망우산숲나들길,804,동락천약수터,127.1150339,37.59206142
생태문화길,중랑구,5.51km,2시간30분,2,망우산숲나들길,802,망우산공동묘지입구,127.1103122,37.59287668
한강지천길/계절길,노원구,2.84Km,2시간,1,당현천길,1186,노원구민체육센터,127.0704291,37.64784669
한강지천길/계절길,노원구,2.84Km,2시간,1,당현천길,1184,노원구민회관,127.0657257,37.63994085
한강지천길/계절길,노원구,2.84Km,2시간,1,당현천길,1183,노원청소년수련관,127.059989,37.64159448
한강지천길/계절길,노원구,2.84Km,2시간,1,당현천길,1182,중계역 지하철 7호선,127.0637703,37.64537525
한강지천길/계절길,노원구,2.84Km,2시간,1,당현천길,1181,상계역 지하철 4호선,127.0727203,37.65986735
한강지천길/계절길,노원구,2.84Km,2시간,1,당현천길,1190,학여울청구아파트 인근,127.0594123,37.63820577
한강지천길/계절길,노원구,2.84Km,2시간,1,당현천길,1189,가재울 근린공원 인근,127.0658502,37.64932027
한강지천길/계절길,노원구,2.84Km,2시간,1,당현천길,1188,양지마을 대림2차 아파트 인근,127.0719691,37.654275
한강지천길/계절길,노원구,2.84Km,2시간,1,당현천길,1187,상계역 인근,127.0722881,37.65955591
한강지천길/계절길,노원구,2.84Km,2시간,1,당현천길,1185,노원문화의거리,127.0634278,37.65564491
한강지천길/계절길,노원구,3.96Km,1시간30분,1,묵동천길,1257,봉화산역 지하철 6호선,127.0913848,37.61708657
한강지천길/계절길,노원구,3.96Km,1시간30분,1,묵동천길,1256,태릉고등학교 인근,127.0873591,37.6200365
한강지천길/계절길,노원구,3.96Km,1시간30분,1,묵동천길,1255,화랑대역 지하철 6호선,127.0846367,37.62009637
한강지천길/계절길,노원구,3.96Km,1시간30분,1,묵동천길,1254,태릉입구역 지하철 6호선,127.0750793,37.61712091
한강지천길/계절길,노원구,3.96Km,1시간30분,1,묵동천길,1253,브라운스톤태릉아파트 인근,127.0825509,37.61938348
한강지천길/계절길,노원구,3.96Km,1시간30분,1,묵동천길,1252,한국아파트 인근,127.0726484,37.61577586
한강지천길/계절길,노원구,3.96Km,1시간30분,1,묵동천길,1262,중랑구립정보도서관,127.0870621,37.61542224
한강지천길/계절길,노원구,3.96Km,1시간30분,1,묵동천길,1261,육사체육관 인근,127.0957605,37.62515766
한강지천길/계절길,노원구,3.96Km,1시간30분,1,묵동천길,1260,육사아파트 인근,127.0904493,37.62142616
한강지천길/계절길,노원구,3.96Km,1시간30분,1,묵동천길,1259,서울메디컬타워 인근,127.0987936,37.61433094
한강지천길/계절길,노원구,3.96Km,1시간30분,1,묵동천길,1258,중랑소방서 인근,127.0956876,37.61587066
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1083,아차산성,127.1052243,37.55488769
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1550,군자역 지하철 5 7호선,127.0794698,37.5571732
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1549,중랑역 지하철 경의선,127.075856,37.59468506
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1548,월계역 지하철 1호선,127.0590186,37.63398094
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1416,동부간선도로 인근,127.0730172,37.60503703
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1103,현대홈타운아파트 인근,127.0774924,37.56841619
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1102,동국대사대부속중학교 인근,127.0783835,37.57811282
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1101,일신강변아파트 인근,127.0733499,37.58638232
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1099,불암산성,127.0941481,37.66638801
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1098,북서울의꿈,127.0396511,37.62222933
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1097,육군사관학교,127.0994206,37.62398658
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1096,태릉선수촌,127.103073,37.63468825
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1095,석계역 지하철 1 6호선,127.0659765,37.61489088
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1094,두산아파트 석계초등학교 인근,127.0721082,37.61258384
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1093,월계삼호4차아파트 인근,127.0674489,37.62696528
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1092,초안산근린공원 인근,127.0563638,37.64006168
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1091,창동주공19단지아파트 인근,127.0551336,37.64923967
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1090,방학동삼성래미안아파트 인근,127.0500747,37.66719734
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1089,성균관대도봉선수촌 인근,127.0511428,37.67794854
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1088,도봉산역 지하철 1 7호선,127.0462672,37.68921631
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1087,도봉주공1단지 인근,127.0521401,37.68274205
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1086,수락산역 지하철 7호선,127.0548785,37.67851195
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1085,용마폭포공원축구장,127.0900528,37.57451574
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1084,영휘원,129.7977326,35.29918667
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1082,경동제일교회,127.0846754,37.60245666
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1081,응봉역 인근,127.0354484,37.55027442
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,1080,성동세무서 인근,127.0624131,37.54945412
한강지천길/계절길,노원구,20.74Km,6시간,1,중랑천길,798, 응봉역 지하철 중앙선,127.0344931,37.54968464
생태문화길,노원구도봉구,4.59km,1시간30분,1,초안산 나들길(초록숲길),942,지하철정류장(녹천역4번출입구),127.051636,37.643707
생태문화길,노원구도봉구,4.59km,1시간30분,1,초안산 나들길(초록숲길),938,파고라 쉼터,127.0460393,37.63865254
생태문화길,노원구도봉구,4.59km,1시간30분,1,초안산 나들길(초록숲길),937,산사나무 군락지,127.0451424,37.6385673
생태문화길,노원구도봉구,4.59km,1시간30분,1,초안산 나들길(초록숲길),943,해등로 3길,127.043648,37.64835
생태문화길,노원구도봉구,4.59km,1시간30분,1,초안산 나들길(초록숲길),940,성원교회직전 초안산 숲길로 진입,127.052551,37.63232
생태문화길,노원구도봉구,4.59km,1시간30분,1,초안산 나들길(초록숲길),936,버스정류장(인덕대학교),127.055443,37.628586
생태문화길,노원구도봉구,4.59km,1시간30분,1,초안산 나들길(초록숲길),939,헬기장,127.0467244,37.63870599
생태문화길,노원구도봉구,4.59km,1시간30분,1,초안산 나들길(초록숲길),941,초안산 체육공원,127.0512505,37.63878203
생태문화길,노원구도봉구,4.59km,1시간30분,1,초안산 나들길(초록숲길),935,덕룡로,127.049011,37.645336
생태문화길,노원구,1.12km,1시간,1,월계근린공원 산책길,795,버스정류장(인덕삼거리),127.0574115,37.6290488
생태문화길,노원구,1.12km,1시간,1,월계근린공원 산책길,796,버스정류장(월계삼거리),127.0594922,37.62211517
생태문화길,노원구,1.12km,1시간,1,월계근린공원 산책길,797, 체력장,127.0572074,37.62778213
생태문화길,노원구,7.39km,4시간30분,3,수락산 나들길(초록숲길),791,암불사,127.070371,37.68027616
생태문화길,노원구,7.39km,4시간30분,3,수락산 나들길(초록숲길),792,새광장,127.0790575,37.68836912
생태문화길,노원구,7.39km,4시간30분,3,수락산 나들길(초록숲길),793,도솔봉,127.0842613,37.69029854
생태문화길,노원구,7.39km,4시간30분,3,수락산 나들길(초록숲길),794, 수락산 정상,127.0869668,37.69312293
생태문화길,노원구,7.39km,4시간30분,3,수락산 나들길(초록숲길),789,지하철정류장(수락산역3번출입구),127.0554807,37.67689121
생태문화길,노원구,7.39km,4시간30분,3,수락산 나들길(초록숲길),790,수락산입구 교차로,127.0556762,37.68231063
생태문화길,노원구,9.79km,3시간,2,불암산 나들길,782,학도암 마애관음 보살좌상,127.0900263,37.65238431
생태문화길,노원구,9.79km,3시간,2,불암산 나들길,781,회춘샘 약수터,127.0919474,37.6449301
생태문화길,노원구,9.79km,3시간,2,불암산 나들길,780,배수지 갈림길,127.0915754,37.64188444
생태문화길,노원구,9.79km,3시간,2,불암산 나들길,779,중계로16길,127.0834149,37.65135479
생태문화길,노원구,9.79km,3시간,2,불암산 나들길,778,중계로14다길,127.0854878,37.64890485
생태문화길,노원구,9.79km,3시간,2,불암산 나들길,777,버스정류장(중계동본동종점),127.0835286,37.64397032
생태문화길,노원구,9.79km,3시간,2,불암산 나들길,776,버스정류장(효성화운트빌),127.0850625,37.62820992
생태문화길,노원구,9.79km,3시간,2,불암산 나들길,785,불암산 삼육대 생태보전지역,127.0989714,37.64074121
생태문화길,노원구,9.79km,3시간,2,불암산 나들길,786,삼육대 정문,127.1075959,37.63985772
생태문화길,노원구,9.79km,3시간,2,불암산 나들길,787,태릉,127.0965894,37.6350663
생태문화길,노원구,9.79km,3시간,2,불암산 나들길,788,태릉선수촌,127.1028612,37.63625484
생태문화길,노원구,9.79km,3시간,2,불암산 나들길,784,삼육대 제명호,127.0992566,37.6417982
생태문화길,노원구,9.79km,3시간,2,불암산 나들길,783,불암산 능선길,127.093768,37.65094176
한강지천길/계절길,강북구도봉구,7.94Km,2시간,1,우이천길,1058,서울선곡초등학교 인근,127.0573187,37.61753953
한강지천길/계절길,강북구도봉구,7.94Km,2시간,1,우이천길,1072,솔밭근린공원,127.0112361,37.65266086
한강지천길/계절길,강북구도봉구,7.94Km,2시간,1,우이천길,1071,서울영어마을 수유캠프,127.0082636,37.63997589
한강지천길/계절길,강북구도봉구,7.94Km,2시간,1,우이천길,1070,옹기민속박물관,127.0145259,37.65556828
한강지천길/계절길,강북구도봉구,7.94Km,2시간,1,우이천길,1069,창골축구장,127.0409754,37.64848693
한강지천길/계절길,강북구도봉구,7.94Km,2시간,1,우이천길,1068,수유역 지하철 4호선,127.0260567,37.63822514
한강지천길/계절길,강북구도봉구,7.94Km,2시간,1,우이천길,1067,쌍문역 지하철 4호선,127.034612,37.64868062
한강지천길/계절길,강북구도봉구,7.94Km,2시간,1,우이천길,1066,월계역 지하철 1호선,127.0586486,37.63147024
한강지천길/계절길,강북구도봉구,7.94Km,2시간,1,우이천길,1065,석계역 지하철 1 6호선,127.0658036,37.61471931
한강지천길/계절길,강북구도봉구,7.94Km,2시간,1,우이천길,1064,우암빌라 인근,127.0147589,37.65923474
